5677,DE QUEEN,3,149,34.0509,-94.2807
5678,DE RUYTER,35,1988,42.7765,-75.8595
5679,DE SMET,42,2380,44.3695,-97.542
5680,DE SOTO,11,499,31.9381,-84.031
5681,DE SOTO,13,558,41.5212,-94.1075
5682,DE SOTO,15,715,37.837,-89.3505
5683,DE SOTO,17,916,38.9462,-94.9714
5684,DE SOTO,25,1433,38.1391,-90.559
5685,DE SOTO,49,3033,43.4807,-91.1333
5686,DE TOUR VILLAGE,23,1230,45.9972,-83.9239
5687,DE VALLS BLUFF,3,141,34.7871,-91.4659
5688,DE WITT,3,83,34.2746,-91.4144
5689,DE WITT,13,556,41.8417,-90.5562
5690,DE WITT,25,1400,39.384,-93.2238
5691,DE WITT,30,1864,40.3749,-96.9608
5692,DEADWOOD,38,2208,44.1462,-123.682
5693,DEADWOOD,42,2382,44.3648,-103.736
5694,DEAL,32,1904,40.2509,-74.0046
5695,DEAL ISLAND,21,1193,38.1661,-75.9233
5696,DEALE,21,1175,38.9607,-76.6217
5697,DEANE,18,1042,37.2409,-82.7696
5698,DEANSBORO,35,1994,42.984,-75.422
5699,DEARBORN,23,1295,42.28,-83.1999
5700,DEARBORN,25,1466,39.4878,-94.7633
5701,DEARBORN HEIGHTS,23,1295,42.3383,-83.286
5702,DEARING,11,467,33.4044,-82.4016
5703,DEARY,14,661,46.777,-116.526
5704,DEATH VALLEY,5,186,36.2358,-117.145
5705,DEATSVILLE,2,41,32.6144,-86.3584
5706,DEAVER,51,3099,44.703,-108.335
5707,DEBARY,10,367,28.8891,-81.32
5708,DEBORD,18,1052,37.8001,-82.5594
5709,DECATUR,2,67,34.5474,-86.9698
5710,DECATUR,3,86,36.3214,-94.4624
5711,DECATUR,11,414,33.8044,-84.1908
5712,DECATUR,13,560,40.743,-93.8317
5713,DECATUR,15,731,39.8638,-88.9594
5714,DECATUR,16,779,40.8191,-84.9379
5715,DECATUR,23,1293,42.1745,-86.0714
5716,DECATUR,26,1548,32.4271,-89.0929
5717,DECATUR,30,1799,41.9743,-96.2507
5718,DECATUR,43,2469,35.4841,-84.8455
5719,DECATUR,44,2749,33.2601,-97.611
5720,DECATURVILLE,43,2428,35.5363,-88.1144
5721,DECHERD,43,2434,35.2555,-86.0684
5722,DECKER,16,820,38.6261,-87.5119
5723,DECKER,23,1289,43.5175,-82.8534
5724,DECKER,27,1581,45.5187,-107.482
5725,DECKERVILLE,23,1289,43.5351,-82.7225
5726,DECLO,14,648,42.5245,-113.434
5727,DECORAH,13,629,43.2943,-91.7896
5728,DEDHAM,13,547,41.9608,-94.8333
5729,DEDHAM,20,1170,42.2124,-71.1352
5730,DEEP GAP,28,1730,36.2073,-81.5411
5731,DEEP RIVER,7,295,41.3681,-72.4523
5732,DEEP RIVER,13,612,41.5916,-92.374
5733,DEEP RUN,28,1689,35.1344,-77.6882
5734,DEEPWATER,25,1425,38.2438,-93.7882
5735,DEER,3,133,35.9249,-93.2323
5736,DEER CREEK,15,766,40.5615,-89.4063
5737,DEER CREEK,24,1352,46.3929,-95.319
5738,DEER CREEK,37,2138,36.8073,-97.5203
5739,DEER GROVE,15,774,41.6208,-89.7103
5740,DEER ISLAND,38,2193,45.9423,-122.919
5741,DEER ISLE,22,1202,44.2135,-68.7117
5742,DEER LODGE,27,1618,46.4019,-112.642
5743,DEER LODGE,43,2473,36.2024,-84.7935
5744,DEER PARK,2,80,31.4067,-88.1758
5745,DEER PARK,5,200,38.4509,-122.445
5746,DEER PARK,35,2013,40.7626,-73.3231
5747,DEER PARK,44,2603,29.688,-95.1168
5748,DEER PARK,48,2963,47.7387,-117.442
5749,DEER PARK,49,3026,45.0875,-92.379
5750,DEER RIVER,24,1327,47.4684,-93.811
5751,DEER RIVER,35,1986,43.8187,-75.4803
5752,DEER TRAIL,6,233,39.6595,-103.949
5753,DEERBROOK,49,3004,45.2723,-89.0868
5754,DEERFIELD,15,726,42.1782,-87.8668
5755,DEERFIELD,17,917,37.9646,-101.191
5756,DEERFIELD,20,1165,42.5472,-72.6077
5757,DEERFIELD,23,1259,41.9003,-83.8178
5758,DEERFIELD,25,1492,37.8499,-94.3381
5759,DEERFIELD,31,1889,42.9875,-71.2527
5760,DEERFIELD,36,2090,41.0378,-81.061
5761,DEERFIELD,46,2791,38.1395,-79.3734
5762,DEERFIELD,49,2983,43.0577,-89.0918
5763,DEERFIELD BEACH,10,309,26.2403,-80.2425
5764,DEERING,29,1760,48.4905,-100.962
5765,DEERTON,23,1215,46.427,-87.0497
5766,DEERWOOD,24,1314,46.4292,-93.8785
5767,DEETH,34,1950,41.0594,-115.53
5768,DEFIANCE,13,616,41.8053,-95.3537
5769,DEFIANCE,25,1475,38.6634,-90.8412
5770,DEFIANCE,36,2043,41.2967,-84.3904
5771,DEFORD,23,1292,43.492,-83.1982
5772,DEFUNIAK SPRINGS,10,369,30.6215,-86.1335
5773,DEKALB,15,695,41.8168,-88.791
5774,DEL MAR,5,209,32.9741,-117.224
5775,DEL NORTE,6,282,37.6447,-106.407
5776,DEL REY,5,182,36.6524,-119.592
5777,DEL RIO,43,2423,35.9092,-83.0063
5778,DEL RIO,44,2733,29.3896,-100.919
5779,DEL VALLE,44,2727,30.1511,-97.6021
5780,DELAFIELD,49,3038,43.0157,-88.3865
5781,DELAND,10,367,29.0418,-81.2664
5782,DELANO,5,187,35.2944,-118.905
5783,DELANO,24,1382,45.0415,-93.9779
5784,DELANO,43,2478,35.2402,-84.5739
5785,DELANSON,35,2008,42.7779,-74.1979
5786,DELAPLAINE,3,110,36.2083,-90.7212
5787,DELAPLANE,46,2825,38.9113,-77.9674
5788,DELAVAN,15,766,40.4241,-89.6003
5789,DELAVAN,24,1318,43.7681,-94.0077
5790,DELAVAN,49,3035,42.6416,-88.6535
5791,DELAWARE,3,124,35.284,-93.3532
5792,DELAWARE,36,2044,40.2899,-82.9811
5793,DELAWARE,37,2164,36.7772,-95.642
5794,DELBARTON,50,3072,37.7189,-82.1931
5795,DELCAMBRE,19,1152,29.9847,-91.9872
5796,DELCO,28,1659,34.2838,-78.2607
5797,DELEVAN,35,1966,42.4739,-78.4941
5798,DELHI,5,196,37.4294,-120.762
5799,DELHI,13,561,42.4137,-91.3107
5800,DELHI,19,1137,32.4456,-91.6314
5801,DELHI,35,1974,42.2937,-74.9207
5802,DELIA,17,913,39.3001,-95.9007
5803,DELIGHT,3,137,34.1467,-93.6537
5804,DELL,27,1580,45.1498,-112.701
5805,DELL RAPIDS,42,2391,43.8036,-96.6998
5806,DELLROSE,43,2460,35.0925,-86.7167
5807,DELLROY,36,2033,40.5877,-81.2264
5808,DELLWOOD,49,2971,43.9555,-89.9418
5809,DELMAR,9,303,38.6317,-75.3246
5810,DELMAR,13,556,41.9604,-90.6364
5811,DELMAR,21,1196,38.4525,-75.5742
5812,DELMAR,35,1962,42.6055,-73.8757
5813,DELMITA,44,2714,26.4214,-98.8488
5814,DELMONT,32,1897,39.3582,-74.9773
5815,DELMONT,39,2289,40.3613,-79.5714
5816,DELMONT,42,2363,43.2906,-98.1784
5817,DELOIT,13,557,42.1238,-95.3045
5818,DELPHI,16,786,40.5805,-86.6379
5819,DELPHIA,18,1072,37.0336,-83.0963
5820,DELPHOS,17,942,39.2631,-97.7146
5821,DELPHOS,36,2025,40.7944,-84.3116
5822,DELRAY,50,3056,39.3141,-78.6594
5823,DELRAY BEACH,10,353,26.5395,-80.2317
5824,DELTA,2,29,33.4185,-85.711
5825,DELTA,6,245,38.7858,-107.971
5826,DELTA,13,587,41.2844,-92.3512
5827,DELTA,36,2049,41.5857,-84.1243
5828,DELTA,39,2291,39.7921,-76.5438
5829,DELTA,45,2768,39.2471,-112.527
5830,DELTA JUNCTION,1,12,63.1075,-143.422
5831,DELTAVILLE,46,2865,37.5519,-76.3665
5832,DELTON,23,1221,42.5327,-85.3849
5833,DELTONA,10,367,28.9714,-81.2056
5834,DEMA,18,1035,37.3976,-82.7836
5835,DEMAREST,32,1893,40.9542,-73.9576
5836,DEMING,33,1929,32.1597,-107.712
5837,DEMING,48,2968,48.8018,-122.092
5838,DEMOPOLIS,2,61,32.3849,-87.8246
5839,DEMOREST,11,438,34.6124,-83.5663
5840,DEMOTTE,16,815,41.1073,-87.2084
5841,DENAIR,5,222,37.5503,-120.718
5842,DENALI NATIONAL PARK,1,2,63.5436,-149.987
5843,DENDRON,46,2905,37.0658,-76.9155
5844,DENHAM SPRINGS,19,1127,30.4558,-90.8744
5845,DENHOFF,29,1777,47.5297,-100.272
5846,DENISON,13,557,42.0372,-95.3818
5847,DENISON,17,913,39.354,-95.6127
5848,DENISON,44,2593,33.7418,-96.5351
5849,DENMARK,22,1206,44.5662,-70.6616
5850,DENMARK,35,1986,43.8187,-75.4803
5851,DENMARK,41,2301,33.2375,-81.1049
5852,DENMARK,43,2463,35.5401,-88.9884
5853,DENMARK,49,2975,44.4592,-87.8857
5854,DENNARD,3,153,35.5773,-92.5456
5855,DENNEHOTSO,4,158,35.2375,-109.523
5856,DENNIS,17,920,37.2205,-95.4349
5857,DENNIS,20,1160,41.7257,-70.0891
5858,DENNIS,26,1568,34.5846,-88.2484
5859,DENNIS PORT,20,1160,41.7507,-70.0718
5860,DENNISON,15,688,39.4118,-87.5731
5861,DENNISON,24,1321,44.4265,-92.9554
5862,DENNISON,36,2102,40.4167,-81.3523
5863,DENNISTON,18,1058,37.9387,-83.6055
5864,DENNYSVILLE,22,1212,45.003,-67.4955
5865,DENT,24,1352,46.571,-95.7286
5866,DENTON,11,450,31.796,-82.7071
5867,DENTON,17,892,39.704,-95.1031
5868,DENTON,18,997,38.2597,-82.8562
5869,DENTON,21,1179,38.8595,-75.8357
5870,DENTON,27,1593,47.4329,-109.974
5871,DENTON,28,1664,35.6081,-80.1446
5872,DENTON,30,1843,40.7195,-96.8505
5873,DENTON,44,2564,33.2056,-97.1368
5875,DENVER,6,246,39.728,-104.873
5877,DENVER,13,542,42.6862,-92.3871
5878,DENVER,16,830,40.867,-86.0752
5879,DENVER,18,1033,37.772,-82.8651
5880,DENVER,25,1497,40.4781,-94.4233
5881,DENVER,28,1690,35.4861,-81.0553
5882,DENVER,35,1974,42.2357,-74.5697
5883,DENVER,39,2260,40.1884,-76.3377
5884,DENVER CITY,44,2751,33.0052,-102.852
5885,DENVILLE,32,1905,40.8812,-74.4893
5886,DEPAUW,16,809,38.3385,-86.213
5887,DEPEW,35,1976,42.899,-78.7079
5888,DEPEW,37,2130,35.7698,-96.4919
5889,DEPOE BAY,38,2209,44.8322,-124.05
5890,DEPORT,44,2641,33.5304,-95.3182
5891,DEPOSIT,35,1965,42.097,-75.7137
5892,DEPUTY,16,817,38.795,-85.6073
5893,DEQUINCY,19,1105,30.3589,-93.2687
5894,DERBY,7,296,41.3272,-73.0843
5895,DERBY,13,592,41.0295,-93.3275
5896,DERBY,16,840,38.02,-86.5651
5897,DERBY,17,957,37.5661,-97.2285
5898,DERBY,35,1976,42.6835,-78.9957
5899,DERBY,47,2927,44.9523,-72.2186
5900,DERBY LINE,47,2927,44.9703,-72.0366
5901,DERIDDER,19,1101,30.6517,-93.2996
5902,DERMOTT,3,91,33.4704,-91.3947
5903,DERRICK CITY,39,2266,41.9828,-78.5463
5904,DERRY,31,1889,42.9508,-71.1972
5905,DERRY,33,1940,33.0426,-107.171
5906,DERRY,39,2289,40.3502,-79.4021
5907,DERWOOD,21,1189,39.1429,-77.1381
5908,DES ALLEMANDS,19,1140,29.8412,-90.4307
5909,DES ARC,3,141,34.8315,-91.5374
5910,DES ARC,25,1430,37.5055,-90.845
5911,DES LACS,29,1786,48.1875,-101.669
5912,DES MOINES,13,610,41.6367,-93.599
5913,DES MOINES,33,1944,36.3698,-103.506
5914,DES PLAINES,15,692,42.0308,-87.8845
5915,DESCANSO,5,209,33.0169,-116.846
5916,DESDEMONA,44,2569,32.2968,-98.7967
5917,DESERT HOT SPRINGS,5,205,33.8882,-116.377
5918,DESHA,3,114,35.7262,-91.6034
5919,DESHLER,30,1873,40.1394,-97.7235
5920,DESHLER,36,2058,41.2326,-83.9494
5921,DESMET,14,637,47.1464,-116.915
5922,DESOTO,44,2559,32.6939,-96.8002
5925,DESTREHAN,19,1140,29.9642,-90.3682
5926,DETROIT,2,53,34.0253,-88.1533
5927,DETROIT,22,1210,44.7615,-69.3227
5928,DETROIT,23,1295,42.2607,-83.1685
5929,DETROIT,38,2212,44.7358,-122.067
5930,DETROIT,44,2694,33.6646,-95.2628
5931,DETROIT LAKES,24,1299,46.8841,-95.7126
5932,DEVERS,44,2647,29.9907,-94.7231
5933,DEVILLE,19,1135,31.3587,-92.2233
5934,DEVILS ELBOW,25,1468,37.8512,-92.0569
5935,DEVILS LAKE,29,1771,48.2644,-98.782
5936,DEVILS TOWER,51,3103,44.5248,-104.687
5937,DEVINE,44,2663,29.2104,-98.9784
5938,DEVOL,37,2128,34.2847,-98.4004
5939,DEVON,39,2239,40.0426,-75.4275
5940,DEWEESE,30,1806,40.354,-98.14
5941,DEWEY,4,171,34.5565,-112.284
5942,DEWEY,15,686,40.3071,-88.3013
5943,DEWEY,37,2185,36.6761,-95.8967
5944,DEWEYVILLE,45,2756,41.7136,-112.097
5945,DEWITT,15,696,40.2083,-88.808
5946,DEWITT,23,1232,42.8548,-84.6161
5947,DEWITT,46,2819,37.0693,-77.6779
5948,DEWITTVILLE,35,1968,42.2828,-79.3665
5949,DEWY ROSE,11,422,34.1853,-82.9434
5950,DEXTER,11,457,32.4284,-83.0445
5951,DEXTER,13,558,41.5318,-94.2053
5952,DEXTER,17,888,37.1787,-96.7158
5953,DEXTER,18,993,36.7155,-88.236
5954,DEXTER,22,1207,44.9645,-69.2038
5955,DEXTER,23,1294,42.3539,-83.8983
5956,DEXTER,24,1346,43.6163,-92.7864
5957,DEXTER,25,1487,36.8825,-89.9815
5958,DEXTER,33,1915,33.2388,-104.397
5959,DEXTER,35,1984,44.0143,-76.08
5960,DEXTER,38,2208,43.968,-123.425
5961,DEXTER CITY,36,2084,39.6739,-81.4857
5962,DIAGONAL,13,613,40.728,-94.2927
5963,DIAMOND,25,1456,36.9308,-94.2488
5964,DIAMOND,36,2090,41.1028,-81.0492
5965,DIAMOND,38,2201,43.0198,-119.07
5966,DIAMOND BAR,5,191,33.7866,-118.299
5967,DIAMOND CITY,3,87,36.4584,-92.9133
5968,DIAMOND POINT,35,2018,43.5607,-73.7555
5969,DIAMOND SPRINGS,5,181,38.6298,-120.82
5970,DIAMONDHEAD,26,1521,30.3728,-89.3779
5971,DIANA,44,2730,32.7698,-94.7032
5972,DIANA,50,3093,38.6012,-80.4654
5973,DIBERVILLE,26,1522,,
5974,DIBOLL,44,2506,31.2216,-94.5939
5975,DICKENS,13,554,43.1351,-94.9837
5976,DICKENS,30,1844,41.0464,-100.747
5977,DICKENS,44,2565,33.622,-100.842
5978,DICKERSON,21,1189,39.1911,-77.4219
5979,DICKEY,29,1758,46.4726,-98.5426
5980,DICKINSON,2,28,31.5884,-87.8409
5981,DICKINSON,29,1780,46.813,-102.71
5982,DICKINSON,44,2586,29.4585,-95.0345
5983,DICKINSON CENTER,35,1978,44.5527,-74.318
5984,DICKSON,43,2430,36.1442,-87.3747
5985,DICKSON CITY,39,2259,41.4631,-75.6291
5986,DIERKS,3,113,34.1362,-94.0443
5987,DIETERICH,15,701,39.0498,-88.576
5988,DIETRICH,14,664,42.889,-114.289
5989,DIGGS,46,2863,37.4103,-76.2941
5990,DIGHTON,17,921,38.4742,-100.465
5991,DIGHTON,20,1162,41.8177,-71.1518
5992,DIKE,13,571,42.3774,-92.7133
5993,DIKE,44,2614,33.1686,-95.5855
5994,DILL CITY,37,2186,35.2248,-99.1503
5995,DILLARD,11,489,34.97,-83.3575
5996,DILLE,50,3050,38.4658,-81.0507
5997,DILLER,30,1836,40.1095,-97.1257
5998,DILLEY,44,2584,28.7633,-99.218
5999,DILLINER,39,2254,39.7641,-79.9374
6000,DILLON,6,287,39.5952,-105.974
6001,DILLON,27,1580,45.2444,-112.997
6002,DILLON,41,2313,34.4222,-79.3414
6003,DILLONVALE,36,2064,40.3338,-80.7727
6004,DILLSBORO,16,794,39.0022,-85.0262
6005,DILLSBURG,39,2291,40.0912,-76.9778
6006,DILLWYN,46,2800,37.4124,-78.4349
6007,DILWORTH,24,1310,46.8771,-96.7098
6008,DIME BOX,44,2645,30.2771,-96.8921
6009,DIMMITT,44,2538,34.5305,-102.262
6010,DIMOCK,42,2375,43.4704,-97.9994
6011,DIMONDALE,23,1236,42.6543,-84.6542
6012,DINERO,44,2650,28.4218,-98.0719
6013,DINGESS,50,3072,37.7431,-82.108
6014,DINGLE,14,636,42.1774,-111.217
6015,DINGMANS FERRY,39,2276,41.2295,-74.9674
6016,DINOSAUR,6,270,40.3721,-108.338
6017,DINUBA,5,226,36.5095,-119.395
6018,DINWIDDIE,46,2819,37.0793,-77.6016
6019,DISPUTANTA,46,2884,37.1509,-77.214
6020,DISTRICT HEIGHTS,21,1190,38.8424,-76.8817
6021,DITTMER,25,1433,38.2689,-90.7056
6022,DIVERNON,15,760,39.5692,-89.6626
6023,DIVIDE,6,288,38.9239,-105.186
6024,DIVIDE,27,1626,45.9053,-112.638
6025,DIX,15,717,38.3575,-88.9106
6026,DIX,30,1841,41.198,-103.715
6027,DIXFIELD,22,1206,44.554,-70.4225
6028,DIXIE,11,384,30.7613,-83.7082
6029,DIXIE,50,3076,38.2549,-81.2176
6030,DIXMONT,22,1207,44.6819,-69.1217
6031,DIXON,5,220,38.3974,-121.761
6032,DIXON,13,615,41.7113,-90.7553
6033,DIXON,15,728,41.8092,-89.4172
6034,DIXON,18,1092,37.5192,-87.6717
6035,DIXON,25,1468,37.9286,-92.1074
6036,DIXON,27,1624,47.307,-114.329
6037,DIXON,30,1814,42.4803,-96.9676
6038,DIXON,51,3101,41.0315,-107.643
6039,DIXON SPRINGS,43,2488,36.3582,-86.0374
6040,DIXONS MILLS,2,61,32.2613,-87.7761
6041,DOBBINS,5,230,39.3778,-121.189
6042,DOBBS FERRY,35,2021,41.0111,-73.8652
6043,DOBSON,28,1721,36.3576,-80.6972
6044,DOCTORS INLET,10,313,30.1056,-81.769
6045,DODD CITY,44,2576,33.5705,-96.0544
6046,DODDRIDGE,3,128,33.4417,-94.0237
6047,DODDSVILLE,26,1564,33.6902,-90.5496
6048,DODGE,29,1748,47.3057,-102.203
6049,DODGE,30,1815,41.5934,-96.6754
6050,DODGE,49,3032,44.1431,-91.5204
6051,DODGE CENTER,24,1316,44.0454,-92.9108
6052,DODGE CITY,17,899,37.6905,-99.9024
6053,DODGEVILLE,23,1244,47.0928,-88.5836
6054,DODGEVILLE,49,2995,43.0071,-90.1925
6055,DODSON,19,1159,32.0729,-92.5655
6056,DODSON,27,1615,48.395,-108.247
6057,DODSON,44,2547,34.7657,-100.021
6058,DOE HILL,46,2845,38.386,-79.5592
6059,DOE RUN,25,1477,37.7189,-90.5294
6060,DOERUN,11,405,31.272,-83.89
6061,DOLA,36,2056,40.7614,-83.7024
6062,DOLAN SPRINGS,4,166,35.2698,-114.243
6063,DOLAND,42,2399,44.8465,-98.1024
6064,DOLGEVILLE,35,1983,43.1849,-74.9417
6065,DOLLIVER,13,565,43.45,-94.6102
6066,DOLOMITE,2,52,33.4608,-86.9609
6067,DOLORES,6,271,37.4693,-108.352
6068,DOLPH,3,115,36.0643,-91.9447
6069,DOLPHIN,46,2798,36.849,-77.8073
6070,DOLTON,15,692,41.8119,-87.6873
6071,DONAHUE,13,615,41.7165,-90.647
6072,DONALDS,41,2297,34.3304,-82.3367
6073,DONALDSON,3,112,34.2299,-92.9638
6074,DONALDSONVILLE,19,1098,30.1596,-90.9674
6075,DONALSONVILLE,11,495,30.9182,-84.8672
6076,DONEGAL,39,2289,40.1028,-79.377
6077,DONGOLA,15,767,37.422,-89.2256
6078,DONIE,44,2583,31.5956,-96.0751
6079,DONIPHAN,25,1474,36.6501,-90.8106
6080,DONIPHAN,30,1828,40.8004,-98.4467
6081,DONNA,44,2610,26.2112,-98.1349
6082,DONNELLSON,13,589,40.6316,-91.5601
6083,DONNELLSON,15,679,39.0045,-89.4641
6084,DONNELLY,14,675,44.6659,-116.037
6085,DONNELLY,24,1371,45.691,-96.0101
6086,DONNER,19,1150,29.6964,-90.9444
6087,DONNYBROOK,29,1786,48.4956,-102.006
6088,DONORA,39,2287,40.1799,-79.8684
6089,DONOVAN,15,714,40.8805,-87.5988
6090,DOOLE,44,2660,31.2172,-99.3472
6091,DOON,13,593,43.3017,-96.2449
6092,DORA,2,79,33.7357,-87.0546
6093,DORA,25,1460,36.6516,-92.4423
6094,DORCHESTER,13,536,43.4307,-91.5091
6095,DORCHESTER,30,1864,40.6461,-97.115
6096,DORCHESTER,41,2314,33.1497,-80.4937
6097,DORCHESTER,49,2980,44.9965,-90.3744
6098,DORENA,38,2208,43.7361,-122.895
6099,DORMANSVILLE,35,1962,42.6149,-73.9708
6100,DORNSIFE,39,2273,40.8896,-76.6646
6101,DOROTHY,32,1892,39.4259,-74.8261
6102,DOROTHY,50,3083,37.9491,-81.4446
6103,DORR,23,1216,42.7216,-85.7887
6104,DORRANCE,17,954,38.8219,-98.7754
6105,DORRIS,5,219,41.9194,-121.974
6106,DORSET,36,2027,41.6771,-80.6733
6107,DORSET,47,2919,43.2618,-73.1392
6108,DORSEY,15,733,38.9642,-89.9781
6109,DOS PALOS,5,196,37.0733,-120.623
6110,DOS RIOS,5,195,39.672,-123.394
6111,DOSS,44,2588,30.3739,-99.0962
6112,DOSWELL,46,2841,37.8469,-77.5132
6113,DOTHAN,2,50,31.168,-85.3779
6114,DOTHAN,50,3052,38.0413,-81.0648
6115,DOUBLE SPRINGS,2,82,34.1214,-87.3604
6116,DOUDS,13,622,40.8378,-92.0859
6117,DOUGHERTY,13,550,43.0531,-93.261
6118,DOUGLAS,1,5,58.2763,-134.398
6119,DOUGLAS,4,159,31.6331,-109.739
6120,DOUGLAS,11,404,31.5285,-82.8455
6121,DOUGLAS,20,1173,42.1131,-71.8911
6122,DOUGLAS,29,1786,47.9526,-101.465
6123,DOUGLAS,30,1854,40.5698,-96.4224
6124,DOUGLAS,37,2135,36.3791,-97.7826
6125,DOUGLAS,51,3102,42.8941,-105.39
6126,DOUGLAS CITY,5,225,40.6689,-122.942
6127,DOUGLAS FLAT,5,177,38.1104,-120.454
6128,DOUGLASS,17,878,37.5359,-96.9988
6129,DOUGLASS,44,2674,31.623,-94.8512
6130,DOUGLASSVILLE,39,2230,40.3653,-75.8487
6131,DOUGLASSVILLE,44,2537,33.0958,-94.3484
6132,DOUGLASVILLE,11,418,33.7016,-84.7543
6133,DOUSMAN,49,3038,42.9515,-88.4441
6134,DOVE CREEK,6,247,37.7115,-108.924
6135,DOVER,3,140,35.4981,-93.0634
6136,DOVER,9,301,39.1336,-75.4972
6137,DOVER,10,331,27.9757,-82.2404
6138,DOVER,18,1053,38.7071,-83.9041
6139,DOVER,20,1170,42.2361,-71.2831
6140,DOVER,24,1351,43.9896,-92.1389
6141,DOVER,25,1437,39.1008,-93.7958
6142,DOVER,28,1660,35.2554,-77.3646
6143,DOVER,31,1890,43.312,-71.0102
6144,DOVER,32,1905,40.8925,-74.5625
6145,DOVER,36,2102,40.4926,-81.4791
6146,DOVER,37,2148,35.9823,-97.9123
6147,DOVER,39,2291,40.0045,-76.885
6148,DOVER,43,2489,36.4942,-87.8787
6149,DOVER AFB,9,301,39.1087,-75.448
6150,DOVER FOXCROFT,22,1208,45.1716,-69.2077
6151,DOVER PLAINS,35,1975,41.8003,-73.6873
6152,DOW,15,718,38.9928,-90.3165
6153,DOW CITY,13,557,41.9502,-95.4701
6154,DOWAGIAC,23,1227,41.9616,-86.0193
6155,DOWELLTOWN,43,2429,35.9938,-85.9451
6156,DOWLING,23,1221,42.6056,-85.3399
6157,DOWNERS GROVE,15,698,41.7743,-88.017
6158,DOWNEY,5,191,33.8987,-118.171
6159,DOWNEY,14,635,42.473,-112.12
6160,DOWNING,25,1482,40.4704,-92.5356
6161,DOWNING,49,2987,45.0019,-92.0997
6162,DOWNINGTOWN,39,2239,40.0313,-75.7226
6163,DOWNS,15,740,40.3989,-88.8686
6164,DOWNS,17,941,39.4495,-98.5814
6165,DOWNSVILLE,19,1151,32.6642,-92.3623
6166,DOWNSVILLE,35,1974,42.0358,-74.9008
6167,DOWS,13,632,42.6516,-93.5827
6168,DOYLE,5,190,39.9628,-120.202
6169,DOYLE,43,2501,35.8356,-85.5191
6170,DOYLESBURG,39,2252,40.2184,-77.6797
6171,DOYLESTOWN,36,2108,40.9589,-81.7708
6172,DOYLESTOWN,39,2233,40.3349,-75.1187
6173,DOYLINE,19,1155,32.6885,-93.392
6174,DOZIER,2,36,31.5185,-86.3544
6175,DRACUT,20,1168,42.4464,-71.4594
6176,DRAIN,38,2198,43.7166,-123.335
6177,DRAKE,6,264,40.4275,-105.383
6178,DRAKE,18,1089,36.9834,-86.394
6179,DRAKE,29,1760,47.9783,-100.384
6180,DRAKES BRANCH,46,2806,36.9614,-78.5569
6181,DRAKESBORO,18,1064,37.2115,-87.0086
6182,DRAKESVILLE,13,559,40.8196,-92.5002
6183,DRAPER,42,2379,43.938,-100.702
6184,DRAPER,45,2772,40.5061,-111.87
6185,DRAPER,46,2886,36.9817,-80.7748
6186,DRASCO,3,94,35.6078,-92.0229
6187,DRAVOSBURG,39,2226,40.3158,-79.8922
6188,DRAYDEN,21,1192,38.1789,-76.4745
6189,DRAYTON,29,1769,48.6681,-97.3627
6190,DRESDEN,17,890,39.7846,-100.459
6191,DRESDEN,22,1205,44.0774,-69.7384
6192,DRESDEN,35,2023,42.7224,-76.9638
6193,DRESDEN,36,2083,40.1069,-81.9998
6194,DRESDEN,43,2500,36.3136,-88.7425
6195,DRESHER,39,2270,40.1624,-75.4098
6196,DRESSER,49,3019,45.3618,-92.5499
6197,DREW,26,1564,33.6858,-90.6073
6198,DREWRYVILLE,46,2900,36.6623,-77.3357
6199,DREWSEY,38,2201,43.0198,-119.07
6200,DREWSVILLE,31,1884,42.9471,-72.243
6201,DREXEL,25,1390,38.4765,-94.5801
6202,DREXEL HILL,39,2247,39.9376,-75.3077
6203,DRIFT,18,1011,37.4933,-82.7575
6204,DRIFTWOOD,39,2236,41.4176,-78.2049
6205,DRIFTWOOD,44,2607,30.0939,-98.0005
6206,DRIGGS,14,673,43.7138,-111.158
6207,DRIPPING SPRINGS,44,2607,30.1655,-98.0445
6208,DRISCOLL,29,1743,46.8511,-100.183
6209,DRUMMOND,27,1599,46.6876,-113.215
6210,DRUMMOND,37,2135,36.3074,-98.0418
6211,DRUMMOND,49,2974,46.6828,-91.1433
6212,DRUMMOND ISLAND,23,1230,46.0115,-83.6925
6213,DRUMMONDS,43,2492,35.4607,-89.9343
6214,DRUMORE,39,2260,39.8183,-76.2499
6215,DRUMRIGHT,37,2130,36.0124,-96.548
6216,DRUMS,39,2264,41.034,-76.0031
6217,DRURY,20,1161,42.6427,-72.9862
6218,DRURY,25,1417,36.9323,-92.499
6219,DRY BRANCH,11,513,32.7151,-83.4558
6220,DRY CREEK,19,1101,30.7435,-93.0202
6221,DRY CREEK,50,3083,37.8546,-81.4538
6222,DRY FORK,46,2879,36.7049,-79.5023
6223,DRY PRONG,19,1117,31.5525,-92.6737
6224,DRY RIDGE,18,1016,38.6918,-84.651
6225,DRY RUN,39,2252,40.1781,-77.7353
6226,DRYDEN,22,1201,44.6027,-70.2265
6227,DRYDEN,23,1257,42.9376,-83.1547
6228,DRYDEN,35,2016,42.4777,-76.2912
6229,DRYDEN,44,2722,30.2186,-102.107
6230,DRYDEN,46,2853,36.7716,-82.9277
6231,DRYFORK,50,3084,38.7534,-79.8147
6232,DRYTOWN,5,175,38.437,-120.846
